pct_fragments	fragments_clade	fragments_direct	minimizers	distinct_minimizers	rank_code	taxid	name	sample	is_host	total_distinct_minimizers_non_host	minimizer_proportion_sample	neg_control_prop	signal_over_neg	db_pct	db_clade_minimizers	db_taxon_minimizers	db_rank_code	db_name	genome_coverage_estimate	taxon_mean_prop	taxon_sd_prop	n_samples_with_taxon	z_score	p_value	fdr	z_score_neg	p_value_neg	fdr_neg
0.0	22.0	22.0	28.0	3.0	S	1609531	Chryseobacterium rhizoplanae	MG-Run35-Ech-1	False	1214575.0	2.4699997941666838e-06	0.0	2.4699997941666838e-06	0.0	303565.0	303565.0	S	Chryseobacterium rhizoplanae	9.882562218964638e-06	1.0215703919781316e-06	1.259905768306172e-06	3	1.1496331222737657	0.12514750500606442	0.7883334885623063	1.1496331222737657	0.12514750500606442	0.6518274251167904
0.0	2.0	2.0	13.0	7.0	S	3017361	Corynebacterium sp. SCR221107	MG-Run35-Ech-1	False	1214575.0	5.763332853055596e-06	0.0	5.763332853055596e-06	0.0	886039.0	886039.0	S	Corynebacterium sp. SCR221107	7.900329443737804e-06	3.0593110841431804e-06	2.3574607459466293e-06	3	1.1470060630115078	0.12568955756196265	0.7883334885623063	1.1470060630115078	0.12568955756196265	0.6518274251167904
0.01	42.0	42.0	461.0	32.0	S	2984843	Methylobacterium flocculans	MG-Run35-Ech-1	False	1214575.0	2.6346664471111293e-05	0.0	2.6346664471111293e-05	0.01	1617561.0	1617561.0	S	Methylobacterium flocculans	1.9782870630535725e-05	1.0614295974721835e-05	1.3758913893581757e-05	3	1.1434309872182773	0.12642984649006128	0.7883334885623063	1.1434309872182773	0.12642984649006128	0.6518274251167904
0.0	6.0	0.0	24.0	1.0	S	45634	Streptococcus cristatus	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.01	1138740.0	502799.0	S	Streptococcus cristatus	1.988866326305343e-06	5.717671565408337e-07	2.2001822065593867e-07	3	1.1433876132231326	0.12643884653098314	0.7883334885623063	1.1433876132231326	0.12643884653098314	0.6518274251167904
0.0	1.0	1.0	4.0	2.0	S	2605747	Pedobacter aquae	MG-Run35-Ech-1	False	1214575.0	1.6466665294444558e-06	0.0	1.6466665294444558e-06	0.01	1147385.0	1147385.0	S	Pedobacter aquae	1.7430940791451866e-06	8.881829337942331e-07	6.635125661077828e-07	3	1.1431337315878545	0.12649153555393133	0.7883334885623063	1.1431337315878545	0.12649153555393133	0.6518274251167904
0.0	26.0	26.0	501.0	19.0	S	33010	Cutibacterium avidum	MG-Run35-Ech-1	False	1214575.0	1.564333202972233e-05	0.0	1.564333202972233e-05	0.01	1610195.0	1528688.0	S	Cutibacterium avidum	1.2428958688757942e-05	7.840441130190808e-06	6.8401885421093565e-06	3	1.1407420791832865	0.1269886350692443	0.7883334885623063	1.1407420791832865	0.1269886350692443	0.6518274251167904
0.0	2.0	2.0	3.0	1.0	S	2911539	Luteibacter aegosomatissinici	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.01	1365224.0	1365224.0	S	Luteibacter aegosomatissinici	7.324805306674949e-07	5.228093264496824e-07	2.6374317723283473e-07	3	1.1394567299355782	0.1272563529948414	0.7883334885623063	1.1394567299355782	0.1272563529948414	0.6518274251167904
0.01	94.0	94.0	264.0	1.0	S	3133975	Pararhizobium sp. A13	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.01	1683838.0	1683838.0	S	Pararhizobium sp. A13	5.938813591331233e-07	5.228093264496824e-07	2.6374317723283473e-07	3	1.1394567299355782	0.1272563529948414	0.7883334885623063	1.1394567299355782	0.1272563529948414	0.6518274251167904
0.0	2.0	2.0	4.0	2.0	S	1387555	Caldicellulosiruptor morganii	MG-Run35-Ech-1	False	1214575.0	1.6466665294444558e-06	0.0	1.6466665294444558e-06	0.0	614322.0	614322.0	S	Caldicellulosiruptor morganii	3.2556216446749425e-06	8.046150912564411e-07	7.4547893801378e-07	3	1.1295442369324855	0.12933415966071027	0.7883334885623063	1.1295442369324855	0.12933415966071027	0.6518274251167904
0.0	1.0	1.0	7.0	5.0	S	2055947	Corynebacterium heidelbergense	MG-Run35-Ech-1	False	1214575.0	4.11666632361114e-06	0.0	4.11666632361114e-06	0.0	703897.0	703897.0	S	Corynebacterium heidelbergense	7.103311990248574e-06	1.8974101071078361e-06	1.9667476536145204e-06	3	1.1283888974900869	0.1295778572811852	0.7883334885623063	1.1283888974900869	0.1295778572811852	0.6518274251167904
0.0	2.0	2.0	2.0	1.0	S	1870820	Paenibacillus ihbetae	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.01	1384172.0	1384172.0	S	Paenibacillus ihbetae	7.224535679091904e-07	5.369413141937746e-07	2.561249750477105e-07	3	1.1181726829845655	0.13174662439067775	0.7883334885623063	1.1181726829845655	0.13174662439067775	0.6518274251167904
0.0	1.0	1.0	1.0	1.0	S	2709392	Corynebacterium qintianiae	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.0	593786.0	593786.0	S	Corynebacterium qintianiae	1.684108416163399e-06	5.369413141937746e-07	2.561249750477105e-07	3	1.1181726829845655	0.13174662439067775	0.7883334885623063	1.1181726829845655	0.13174662439067775	0.6518274251167904
0.0	4.0	4.0	183.0	52.0	S	29466	Veillonella parvula	MG-Run35-Ech-1	False	1214575.0	4.281332976555585e-05	0.0	4.281332976555585e-05	0.01	1615064.0	1614797.0	S	Veillonella parvula	3.220219012049193e-05	2.8307865780944274e-05	1.299639477172414e-05	6	1.1161144486139087	0.13218657410286982	0.7883334885623063	1.1161144486139087	0.13218657410286982	0.6518274251167904
0.0	9.0	9.0	64.0	2.0	S	82135	Fannyhessea vaginae	MG-Run35-Ech-1	False	1214575.0	1.6466665294444558e-06	0.0	1.6466665294444558e-06	0.0	728430.0	728430.0	S	Fannyhessea vaginae	2.7456310146479413e-06	1.0635449995365623e-06	5.249945149403818e-07	4	1.1107192805130788	0.13334460024856498	0.7883334885623063	1.1107192805130788	0.13334460024856498	0.6518274251167904
0.01	83.0	83.0	430.0	9.0	S	202951	Acinetobacter bouvetii	MG-Run35-Ech-1	False	1214575.0	7.409999382500052e-06	0.0	7.409999382500052e-06	0.0	918840.0	918840.0	S	Acinetobacter bouvetii	9.794958861172784e-06	3.821960064233342e-06	3.2616615597986763e-06	4	1.1000648756728084	0.13565192814412208	0.7883334885623063	1.1000648756728084	0.13565192814412208	0.6518274251167904
0.0	1.0	1.0	20.0	2.0	S	3152361	Phosphitispora sp. TUW77	MG-Run35-Ech-1	False	1214575.0	1.6466665294444558e-06	0.0	1.6466665294444558e-06	0.0	873863.0	873863.0	S	Phosphitispora sp. TUW77	2.2886882726468566e-06	9.782821839300054e-07	6.08120362038046e-07	3	1.0990987758976474	0.13586249190197486	0.7883334885623063	1.0990987758976474	0.13586249190197486	0.6518274251167904
0.0	1.0	1.0	1.0	1.0	S	1684483	Streptomyces sp. G9	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.0	469685.0	469685.0	S	Streptomyces sp. G9	2.1290865154305544e-06	4.891410919650027e-07	3.04060181019023e-07	3	1.0990987758976474	0.13586249190197486	0.7883334885623063	1.0990987758976474	0.13586249190197486	0.6518274251167904
0.0	4.0	4.0	16.0	6.0	S	710648	Acinetobacter sp. Tol 5	MG-Run35-Ech-1	False	1214575.0	4.9399995883333675e-06	0.0	4.9399995883333675e-06	0.0	124341.0	124341.0	S	Acinetobacter sp. Tol 5	4.825439718194321e-05	2.4067700724393186e-06	2.348744244480041e-06	3	1.0785463431565954	0.1403950059561322	0.7883334885623063	1.0785463431565954	0.1403950059561322	0.6518274251167904
0.0	1.0	1.0	1.0	1.0	S	1195166	Clostridium sp. MT351	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.0	286.0	286.0	S	Clostridium sp. MT351	0.0034965034965034965	4.726815488299796e-07	3.2575944278191614e-07	3	1.0764130515995407	0.14087128392216408	0.7883334885623063	1.0764130515995407	0.14087128392216408	0.6518274251167904
0.0	2.0	2.0	2.0	1.0	S	2811421	Rhodococcus pseudokoreensis	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.01	1318650.0	1318650.0	S	Rhodococcus pseudokoreensis	7.583513441777575e-07	4.726815488299796e-07	3.2575944278191614e-07	3	1.0764130515995407	0.14087128392216408	0.7883334885623063	1.0764130515995407	0.14087128392216408	0.6518274251167904
0.0	22.0	22.0	94.0	1.0	S	2714923	Acidovorax sp. HDW3	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.0	760084.0	760084.0	S	Acidovorax sp. HDW3	1.315644060393325e-06	4.726815488299796e-07	3.2575944278191614e-07	3	1.0764130515995407	0.14087128392216408	0.7883334885623063	1.0764130515995407	0.14087128392216408	0.6518274251167904
0.0	4.0	0.0	13.0	1.0	S	345370	Solidesulfovibrio carbinoliphilus	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.01	1198728.0	0.0	S	Solidesulfovibrio carbinoliphilus		4.783936038503555e-07	3.2276088017784487e-07	5	1.0687158266572045	0.14259886890025641	0.7883334885623063	1.0687158266572045	0.14259886890025641	0.6518274251167904
0.03	209.0	209.0	7290.0	54.0	S	824	Campylobacter gracilis	MG-Run35-Ech-1	False	1214575.0	4.445999629500031e-05	0.0	4.445999629500031e-05	0.0	684728.0	684728.0	S	Campylobacter gracilis	7.886343190288698e-05	2.248615785132633e-05	2.0891430413601648e-05	3	1.0518111019036598	0.14644311223767137	0.7883334885623063	1.0518111019036598	0.14644311223767137	0.6518274251167904
0.0	2.0	2.0	56.0	8.0	S	1338	Streptococcus intermedius	MG-Run35-Ech-1	False	1214575.0	6.586666117777823e-06	0.0	6.586666117777823e-06	0.0	725103.0	640356.0	S	Streptococcus intermedius	1.2493050740525583e-05	3.984500237493499e-06	2.5527994238395164e-06	4	1.0193381649900872	0.1540212255746385	0.7883334885623063	1.0193381649900872	0.1540212255746385	0.6518274251167904
0.0	2.0	2.0	90.0	4.0	S	1310	Streptococcus sobrinus	MG-Run35-Ech-1	False	1214575.0	3.2933330588889117e-06	0.0	3.2933330588889117e-06	0.0	817483.0	817483.0	S	Streptococcus sobrinus	4.893068112731396e-06	1.8873605247582413e-06	1.3945730234443626e-06	4	1.0081741941760445	0.15668542208788772	0.7883334885623063	1.0081741941760445	0.15668542208788772	0.6518274251167904
0.0	1.0	1.0	5.0	3.0	S	2115978	Candidatus Phycorickettsia trachydisci	MG-Run35-Ech-1	False	1214575.0	2.4699997941666838e-06	0.0	2.4699997941666838e-06	0.0	447768.0	447768.0	S	Candidatus Phycorickettsia trachydisci	6.699898161547944e-06	1.4780698025626423e-06	1.0064735473248e-06	3	0.9855499871214547	0.16217699522646722	0.7883334885623063	0.9855499871214547	0.16217699522646722	0.6518274251167904
0.0	1.0	1.0	6.0	4.0	S	1286698	Crassaminicella profunda	MG-Run35-Ech-1	False	1214575.0	3.2933330588889117e-06	0.0	3.2933330588889117e-06	0.01	1262732.0	1262732.0	S	Crassaminicella profunda	3.167734721223506e-06	2.0187085994942583e-06	1.3043776646313083e-06	3	0.9771897311312326	0.16423761542874726	0.7883334885623063	0.9771897311312326	0.16423761542874726	0.6518274251167904
0.0	1.0	1.0	15.0	9.0	S	172042	Rothia aeria	MG-Run35-Ech-1	False	1214575.0	7.409999382500052e-06	0.0	7.409999382500052e-06	0.01	1269773.0	1269773.0	S	Rothia aeria	7.087881062205607e-06	4.357933188309587e-06	3.1360570878185106e-06	3	0.973217677077916	0.16522256351553077	0.7883334885623063	0.973217677077916	0.16522256351553077	0.6518274251167904
0.0	13.0	13.0	76.0	14.0	S	29385	Staphylococcus saprophyticus	MG-Run35-Ech-1	False	1214575.0	1.1526665706111192e-05	0.0	1.1526665706111192e-05	0.0	417407.0	414305.0	S	Staphylococcus saprophyticus	3.379153039427475e-05	5.256143820836939e-06	6.652672673079635e-06	7	0.942556802869353	0.17295382188826602	0.7883334885623063	0.942556802869353	0.17295382188826602	0.6518274251167904
0.0	5.0	5.0	33.0	10.0	S	152480	Burkholderia ambifaria	MG-Run35-Ech-1	False	1214575.0	8.23333264722228e-06	0.0	8.23333264722228e-06	0.02	3383317.0	3102271.0	S	Burkholderia ambifaria	3.223445018181842e-06	4.0311023761138094e-06	4.793079025125894e-06	5	0.8767287685180812	0.19031698851097834	0.7883334885623063	0.8767287685180812	0.19031698851097834	0.6518274251167904
0.0	2.0	2.0	3.0	1.0	S	3042152	Tsuneonella sp. CC-YZS046	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.0	929592.0	929592.0	S	Tsuneonella sp. CC-YZS046	1.0757407550839508e-06	5.155336644156798e-07	3.601437958726992e-07	4	0.8546575113440151	0.1963703894696116	0.7883334885623063	0.8546575113440151	0.1963703894696116	0.6518274251167904
0.0	5.0	5.0	16.0	6.0	S	43768	Corynebacterium matruchotii	MG-Run35-Ech-1	False	1214575.0	4.9399995883333675e-06	0.0	4.9399995883333675e-06	0.01	1245019.0	1245019.0	S	Corynebacterium matruchotii	4.819203562355273e-06	3.006772951241467e-06	2.366437442944884e-06	5	0.816935449891344	0.20698265887223977	0.7883334885623063	0.816935449891344	0.20698265887223977	0.6518274251167904
0.0	27.0	27.0	182.0	8.0	S	1892404	Bacillus sp. ABP14	MG-Run35-Ech-1	False	1214575.0	6.586666117777823e-06	0.0	6.586666117777823e-06	0.0	84900.0	84900.0	S	Bacillus sp. ABP14	9.422850412249705e-05	3.852931994949349e-06	3.3640032902856824e-06	7	0.8126431180144049	0.208211351336124	0.7883334885623063	0.8126431180144049	0.208211351336124	0.6518274251167904
0.0	36.0	36.0	69.0	3.0	S	246	Chryseobacterium balustinum	MG-Run35-Ech-1	False	1214575.0	2.4699997941666838e-06	0.0	2.4699997941666838e-06	0.01	1351290.0	1351290.0	S	Chryseobacterium balustinum	2.220100792575983e-06	1.7042145690372059e-06	9.435984027435112e-07	5	0.8115584160623399	0.2085225302871332	0.7883334885623063	0.8115584160623399	0.2085225302871332	0.6518274251167904
0.0	8.0	8.0	21.0	1.0	S	3139326	Spiroplasma endosymbiont of Polydrusus formosus	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.0	196198.0	196198.0	S	Spiroplasma endosymbiont of Polydrusus formosus	5.0968919153100436e-06	5.727408289494346e-07	3.1473265558200487e-07	4	0.7962072931688541	0.21295577960324108	0.7883334885623063	0.7962072931688541	0.21295577960324108	0.6518274251167904
0.0	6.0	2.0	20.0	4.0	S	95486	Burkholderia cenocepacia	MG-Run35-Ech-1	False	1214575.0	3.2933330588889117e-06	0.0	3.2933330588889117e-06	0.02	4297483.0	4183003.0	S	Burkholderia cenocepacia	9.562508083307614e-07	1.6591206663575e-06	2.0534218161930113e-06	6	0.7958483637624916	0.21306008854009695	0.7883334885623063	0.7958483637624916	0.21306008854009695	0.6518274251167904
0.0	20.0	20.0	149.0	29.0	S	28035	Staphylococcus lugdunensis	MG-Run35-Ech-1	False	1214575.0	2.387666467694461e-05	0.0	2.387666467694461e-05	0.01	1100570.0	1095487.0	S	Staphylococcus lugdunensis	2.6472244764200763e-05	1.4886746416176933e-05	1.1565764132829454e-05	8	0.777287013423503	0.21849472760329713	0.7883334885623063	0.777287013423503	0.21849472760329713	0.6518274251167904
0.0	1.0	1.0	11.0	4.0	S	571915	Corynebacterium mustelae	MG-Run35-Ech-1	False	1214575.0	3.2933330588889117e-06	0.0	3.2933330588889117e-06	0.01	1088867.0	1088867.0	S	Corynebacterium mustelae	3.673543233471122e-06	2.2367751157083e-06	1.4854217624494102e-06	3	0.7112848147844444	0.23845387980651145	0.7883334885623063	0.7112848147844444	0.23845387980651145	0.6518274251167904
0.0	23.0	2.0	316.0	15.0	S	1322	Blautia hansenii	MG-Run35-Ech-1	False	1214575.0	1.234999897083342e-05	0.0	1.234999897083342e-05	0.01	983256.0	740800.0	S	Blautia hansenii	2.0248380129589633e-05	7.614320586439779e-06	6.697260598246593e-06	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	2.0	0.0	34.0	12.0	S	225326	Corynebacterium halotolerans	MG-Run35-Ech-1	False	1214575.0	9.879999176666735e-06	0.0	9.879999176666735e-06	0.0	879477.0	0.0	S	Corynebacterium halotolerans		6.597207115309693e-06	4.642569055621858e-06	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	1.0	1.0	14.0	7.0	S	3157334	Streptococcus sp. KHUD_011	MG-Run35-Ech-1	False	1214575.0	5.763332853055596e-06	0.0	5.763332853055596e-06	0.0	122492.0	122492.0	S	Streptococcus sp. KHUD_011	5.7146589165006696e-05	4.237563494053882e-06	2.157763720553527e-06	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	4.0	0.0	25.0	4.0	S	263511	Crocosphaera watsonii	MG-Run35-Ech-1	False	1214575.0	3.2933330588889117e-06	0.0	3.2933330588889117e-06	0.01	1483982.0	0.0	S	Crocosphaera watsonii		3.0859876304675253e-06	2.9323071696958436e-07	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	1.0	1.0	4.0	4.0	S	307486	Tepidimonas taiwanensis	MG-Run35-Ech-1	False	1214575.0	3.2933330588889117e-06	0.0	3.2933330588889117e-06	0.0	730707.0	730707.0	S	Tepidimonas taiwanensis	5.474150377647949e-06	1.7363915438094305e-06	2.2018478064471167e-06	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	2.0	2.0	3.0	3.0	S	2719119	Corynebacterium rouxii	MG-Run35-Ech-1	False	1214575.0	2.4699997941666838e-06	0.0	2.4699997941666838e-06	0.0	513508.0	513508.0	S	Corynebacterium rouxii	5.842167989593151e-06	1.420160977039044e-06	1.4846962934876358e-06	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	32.0	32.0	177.0	3.0	S	3115209	Janibacter alittae	MG-Run35-Ech-1	False	1214575.0	2.4699997941666838e-06	0.0	2.4699997941666838e-06	0.0	862561.0	862561.0	S	Janibacter alittae	3.478014888222398e-06	1.3247249114483166e-06	1.6196632717855705e-06	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	1.0	1.0	4.0	3.0	S	199	Campylobacter concisus	MG-Run35-Ech-1	False	1214575.0	2.4699997941666838e-06	0.0	2.4699997941666838e-06	0.02	4037700.0	3848506.0	S	Campylobacter concisus	7.795232747460963e-07	1.5782428842858703e-06	1.2611347162933682e-06	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	1.0	0.0	94.0	3.0	S	3431643	Phlebovirus limboense	MG-Run35-Ech-1	False	1214575.0	2.4699997941666838e-06	0.0	2.4699997941666838e-06	0.0	4035.0	0.0	S	Phlebovirus limboense		1.8070715424208893e-06	9.375221244991879e-07	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	1.0	1.0	2.0	2.0	S	2836364	Staphylococcus sp. MZ3	MG-Run35-Ech-1	False	1214575.0	1.6466665294444558e-06	0.0	1.6466665294444558e-06	0.0	287.0	287.0	S	Staphylococcus sp. MZ3	0.006968641114982578	1.2385946177599892e-06	5.771008319276885e-07	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	1.0	1.0	4.0	2.0	S	2836367	Staphylococcus sp. MZ9	MG-Run35-Ech-1	False	1214575.0	1.6466665294444558e-06	0.0	1.6466665294444558e-06	0.0	434.0	434.0	S	Staphylococcus sp. MZ9	0.004608294930875576	1.2385946177599892e-06	5.771008319276885e-07	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	1.0	1.0	2.0	2.0	S	1811193	Streptococcus pantholopis	MG-Run35-Ech-1	False	1214575.0	1.6466665294444558e-06	0.0	1.6466665294444558e-06	0.0	635011.0	635011.0	S	Streptococcus pantholopis	3.1495517400485974e-06	1.0925083078171523e-06	7.836980727258881e-07	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	1.0	1.0	5.0	2.0	S	1808979	Candidatus Methylospira mobilis	MG-Run35-Ech-1	False	1214575.0	1.6466665294444558e-06	0.0	1.6466665294444558e-06	0.01	1555977.0	1555977.0	S	Candidatus Methylospira mobilis	1.285366043328404e-06	1.44622529427887e-06	2.834667132299864e-07	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	2.0	2.0	4.0	2.0	S	3130163	Brachymonas wangyanguii	MG-Run35-Ech-1	False	1214575.0	1.6466665294444558e-06	0.0	1.6466665294444558e-06	0.0	638233.0	638233.0	S	Brachymonas wangyanguii	3.133651816812982e-06	1.0925083078171523e-06	7.836980727258881e-07	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	1.0	1.0	1.0	1.0	S	2583989	Staphylococcus sp. 17KM0847	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.0	561860.0	561860.0	S	Staphylococcus sp. 17KM0847	1.7798027978499982e-06	5.260809614286234e-07	4.2037823876445605e-07	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	2.0	2.0	5.0	1.0	S	484184	Paenibacillus taichungensis	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.01	2110456.0	2110456.0	S	Paenibacillus taichungensis	4.7383124784406783e-07	6.192973088799946e-07	2.8855041596384424e-07	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	2.0	2.0	7.0	1.0	S	564369	Luteibacter anthropi	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.01	1384837.0	1384837.0	S	Luteibacter anthropi	7.221066450419797e-07	5.260809614286234e-07	4.2037823876445605e-07	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
0.0	1.0	1.0	2.0	1.0	S	311180	Alloyangia pacifica	MG-Run35-Ech-1	False	1214575.0	8.233332647222279e-07	0.0	8.233332647222279e-07	0.01	1984528.0	1984528.0	S	Alloyangia pacifica	5.038981561358671e-07	5.348571181135183e-07	4.079668789551664e-07	2	0.7071067811865476	0.23975006109347663	0.7883334885623063	0.7071067811865476	0.23975006109347663	0.6518274251167904
