sample	taxid	name	cub_pct_fragments	cub_fragments_clade	cub_fragments_direct	cub_minimizers	cub_distinct_minimizers	cub_rank_code	cub_is_host	cub_total_distinct_minimizers_non_host	cub_minimizer_proportion_sample	cub_neg_control_prop	cub_signal_over_neg	cub_db_pct	cub_db_clade_minimizers	cub_db_taxon_minimizers	cub_db_rank_code	cub_db_name	cub_genome_coverage_estimate	cub_taxon_mean_prop	cub_taxon_sd_prop	cub_n_samples_with_taxon	cub_z_score	cub_p_value	cub_fdr	cub_z_score_neg	cub_p_value_neg	cub_fdr_neg	sample_right	taxid_right	gtdb_taxonomy	bam_reference	bam_mapq_min	bam_read_count	bam_neg_read_count	bam_z_score	bam_p_value	bam_ncbi_taxid
																													MG-Run35-Ech-10	45634	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus cristatus_F	GCF_003943815.1	25	35	0	48.790367901871775	0.0	45634.0
																													MG-Run35-Ech-3	2579922	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E yangonensis	GCF_009932725.1	25	35	0	48.790367901871775	0.0	2579922.0
																													MG-Run35-Ech-10	3059029	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia hongkongensis	GCF_001746855.1	25	33	0	45.961940777125584	0.0	3059029.0
																													MG-Run35-Ech-9	13276	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Suttonella;s__Suttonella indologenes	GCF_900460215.1	25	32	1	24.903145718295647	0.0	13276.0
																													MG-Run35-Ech-4	765068	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	GCF_003030305.1	25	30	0	41.7193000900063	0.0	765068.0
																													MG-Run35-Ech-2	135487	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia cyriacigeorgica_D	GCF_010868145.1	25	29	0	40.30508652763321	0.0	135487.0
																													MG-Run35-Ech-1	1965230	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Saezia;s__Saezia sanguinis	GCF_003991585.1	25	29	0	40.30508652763321	0.0	1965230.0
																													MG-Run35-Ech-4	1293	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus gallinarum	GCF_000875895.1	25	29	0	40.30508652763321	0.0	1293.0
																													MG-Run35-Ech-4	641143	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga granulosa	GCF_000411115.1	25	28	0	38.89087296526011	0.0	641143.0
																													MG-Run35-Ech-6	135487	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia cyriacigeorgica_D	GCF_010868145.1	25	25	0	34.648232278140824	0.0	135487.0
																													MG-Run35-Ech-5	135487	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia cyriacigeorgica_D	GCF_010868145.1	25	25	0	34.648232278140824	0.0	135487.0
																													MG-Run35-Ech-6	161879	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium kroppenstedtii_B	GCF_003243515.1	25	24	23	0.10314212462587934	0.4589250863341845	161879.0
																													MG-Run35-Ech-3	1293	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus gallinarum	GCF_000875895.1	25	23	0	31.819805153394636	0.0	1293.0
																													MG-Run35-Ech-8	35703	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A amalonaticus_E	GCF_018252635.1	25	23	0	31.819805153394636	0.0	35703.0
																													MG-Run35-Ech-5	2742601	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	GCF_014838735.1	25	23	0	31.819805153394636	0.0	2742601.0
																													MG-Run35-Ech-3	246	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium balustinum	GCF_900168205.1	25	22	64	-5.291868854099868	0.9999999394636478	246.0
																													MG-Run35-Ech-5	2579922	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E yangonensis	GCF_009932725.1	25	22	0	30.40559159102154	0.0	2579922.0
																													MG-Run35-Ech-8	135487	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia cyriacigeorgica_D	GCF_010868145.1	25	21	0	28.991378028648448	0.0	135487.0
																													MG-Run35-Ech-6	2929509	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter guillouiae	GCF_000368145.1	25	20	954	-30.24762912319983	1.0	2929509.0
																													MG-Run35-Ech-9	135487	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia cyriacigeorgica_D	GCF_010868145.1	25	20	0	27.577164466275352	0.0	135487.0
																													MG-Run35-Ech-4	135487	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia cyriacigeorgica_D	GCF_010868145.1	25	20	0	27.577164466275352	0.0	135487.0
																													MG-Run35-Ech-6	2997918	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus micronuciformis	GCF_000165735.1	25	20	0	27.577164466275352	0.0	2997918.0
																													MG-Run35-Ech-8	2742601	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	GCF_014838735.1	25	20	0	27.577164466275352	0.0	2742601.0
																													MG-Run35-Ech-9	38313	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella algae	GCF_009183365.2	25	19	1	14.288690166235208	0.0	38313.0
																													MG-Run35-Ech-6	1293	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus gallinarum	GCF_000875895.1	25	19	0	26.162950903902257	0.0	1293.0
																													MG-Run35-Ech-3	135487	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia cyriacigeorgica_D	GCF_010868145.1	25	19	0	26.162950903902257	0.0	135487.0
																													MG-Run35-Ech-1	554406	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia hongkongensis	GCF_007990635.1	25	19	0	26.162950903902257	0.0	554406.0
																													MG-Run35-Ech-6	2579922	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E yangonensis	GCF_009932725.1	25	19	0	26.162950903902257	0.0	2579922.0
																													MG-Run35-Ech-9	366616	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Haematobacter;s__Haematobacter missouriensis	GCF_000740775.1	25	19	2	10.435516278555651	0.0	366616.0
																													MG-Run35-Ech-6	472	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter johnsonii	GCF_000368045.1	25	19	5	5.7564193416014815	4.295840239088022e-9	472.0
																													MG-Run35-Ech-10	2777946	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter nematophilus	GCF_026344175.1	25	19	15	0.8890008890013334	0.18700130101301748	2777946.0
																													MG-Run35-Ech-6	2918194	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp022346005	GCF_030515985.1	25	19	0	26.162950903902257	0.0	2918194.0
																													MG-Run35-Ech-2	1926307	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella nakazawae	GCF_013393365.1	25	18	0	24.74873734152916	0.0	1926307.0
																													MG-Run35-Ech-10	480036	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia blacklockiae	GCF_015477355.1	25	18	0	24.74873734152916	0.0	480036.0
																													MG-Run35-Ech-7	1316412	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp000187445	GCA_010604095.1	25	18	0	24.74873734152916	0.0	1316412.0
																													MG-Run35-Ech-8	472	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter bereziniae_A	GCA_009912575.1	25	17	0	23.33452377915607	0.0	472.0
																													MG-Run35-Ech-5	29433	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__Moraxella ovis	GCF_900453105.1	25	17	0	23.33452377915607	0.0	29433.0
																													MG-Run35-Ech-10	501496	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A;s__Porphyromonas_A bennonis	GCF_000375645.1	25	17	0	23.33452377915607	0.0	501496.0
																													MG-Run35-Ech-9	2579922	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E yangonensis	GCF_009932725.1	25	16	0	21.920310216782973	0.0	2579922.0
																													MG-Run35-Ech-5	35703	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A amalonaticus_E	GCF_018252635.1	25	16	0	21.920310216782973	0.0	35703.0
																													MG-Run35-Ech-9	2777946	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter nematophilus	GCF_026344175.1	25	16	15	0.1270001270001905	0.4494701490160631	2777946.0
																													MG-Run35-Ech-5	1316412	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp000187445	GCA_010604095.1	25	16	0	21.920310216782973	0.0	1316412.0
																													MG-Run35-Ech-2	1236518	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella scopos	GCF_018127785.1	25	15	0	20.506096654409877	0.0	1236518.0
																													MG-Run35-Ech-2	2742601	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	GCF_014838735.1	25	15	0	20.506096654409877	0.0	2742601.0
																													MG-Run35-Ech-7	1946462	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella_A;s__Moraxella_A cinereus	GCF_014647715.1	25	15	17	-0.5976143046671968	0.7249513413848016	1946462.0
																													MG-Run35-Ech-2	2723077	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_AA	GCF_013387485.1	25	15	19	-1.019049330730136	0.8459102262664729	2723077.0
																													MG-Run35-Ech-9	195105	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Haematobacter;s__Haematobacter massiliensis	GCF_000740795.1	25	15	0	20.506096654409877	0.0	195105.0
																													MG-Run35-Ech-5	425941	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella nanceiensis	GCF_000379965.1	25	15	0	20.506096654409877	0.0	425941.0
																													MG-Run35-Ech-6	1121364	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium massiliense	GCF_028609805.1	25	14	0	19.09188309203678	0.0	1121364.0
																													MG-Run35-Ech-3	2742601	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	GCF_014838735.1	25	14	0	19.09188309203678	0.0	2742601.0
																													MG-Run35-Ech-3	1739341	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pseudopneumoniae_N	GCF_001068775.1	25	14	0	19.09188309203678	0.0	1739341.0
																													MG-Run35-Ech-1	135487	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia cyriacigeorgica_E	GCF_010858045.1	25	14	0	19.09188309203678	0.0	135487.0
																													MG-Run35-Ech-1	119206	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus sanguinicola	GCF_001543145.1	25	13	0	17.677669529663685	0.0	119206.0
																													MG-Run35-Ech-1	29321	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium otitidis	GCF_000296405.1	25	13	0	17.677669529663685	0.0	29321.0
																													MG-Run35-Ech-10	1303	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_CD	GCF_003943825.1	25	13	0	17.677669529663685	0.0	1303.0
																													MG-Run35-Ech-5	257758	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pseudopneumoniae_M	GCF_001073085.1	25	13	0	17.677669529663685	0.0	257758.0
																													MG-Run35-Ech-1	52024	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A bombysepticus	GCF_002912215.1	25	13	0	17.677669529663685	0.0	52024.0
																													MG-Run35-Ech-9	477	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__Moraxella lacunata_B	GCF_900453205.1	25	13	0	17.677669529663685	0.0	477.0
																													MG-Run35-Ech-5	2997918	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus micronuciformis	GCF_000165735.1	25	13	0	17.677669529663685	0.0	2997918.0
																													MG-Run35-Ech-10	161879	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium kroppenstedtii_B	GCF_003243515.1	25	13	23	-2.165984617143466	0.9848438187763365	161879.0
																													MG-Run35-Ech-5	1871052	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;s__Afipia broomeae	GCF_000314675.2	25	13	11	0.4423258684646914	0.32912670715564163	1871052.0
																													MG-Run35-Ech-1	135487	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia cyriacigeorgica_D	GCF_010868145.1	25	13	0	17.677669529663685	0.0	135487.0
																													MG-Run35-Ech-7	135487	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Nocardia;s__Nocardia cyriacigeorgica_D	GCF_010868145.1	25	12	0	16.263455967290593	0.0	135487.0
																													MG-Run35-Ech-7	13276	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Suttonella;s__Suttonella indologenes	GCF_900460215.1	25	12	1	8.573214099741124	0.0	13276.0
																													MG-Run35-Ech-10	2762331	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Dermacoccus;s__Dermacoccus abyssi	GCF_003515945.1	25	12	107	-9.210837903454872	1.0	2762331.0
																													MG-Run35-Ech-1	2742142	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus singaporensis	GCF_022493055.1	25	12	1	8.573214099741124	0.0	2742142.0
																													MG-Run35-Ech-10	1946462	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella_A;s__Moraxella_A cinereus	GCF_014647715.1	25	12	17	-1.314751470267833	0.9057032789091183	1946462.0
																													MG-Run35-Ech-6	2742601	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	GCF_014838735.1	25	12	0	16.263455967290593	0.0	2742601.0
																													MG-Run35-Ech-4	2742601	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	GCF_014838735.1	25	12	0	16.263455967290593	0.0	2742601.0
																													MG-Run35-Ech-3	2777946	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter nematophilus	GCF_026344175.1	25	11	15	-1.1430011430017144	0.8734809417526226	2777946.0
																													MG-Run35-Ech-2	450367	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__DSM-1321;g__Peribacillus;s__Peribacillus frigoritolerans	GCF_001636405.1	25	11	1	7.756717518813398	4.440892098500626e-15	450367.0
																													MG-Run35-Ech-3	1236518	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella scopos	GCF_018127785.1	25	11	0	14.849242404917497	0.0	1236518.0
																													MG-Run35-Ech-9	1028803	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus haemolyticus_G	GCF_000222025.1	25	11	0	14.849242404917497	0.0	1028803.0
																													MG-Run35-Ech-8	1316412	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp000187445	GCA_010604095.1	25	11	0	14.849242404917497	0.0	1316412.0
																													MG-Run35-Ech-5	649761	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella veroralis	GCF_000377625.1	25	11	0	14.849242404917497	0.0	649761.0
																													MG-Run35-Ech-5	467210	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__Lachnoanaerobaculum orale	GCF_003862485.1	25	11	0	14.849242404917497	0.0	467210.0
																													MG-Run35-Ech-8	161879	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium kroppenstedtii_B	GCF_003243515.1	25	11	23	-2.5785531156469834	0.9950392477308656	161879.0
																													MG-Run35-Ech-3	649761	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella veroralis	GCF_000377625.1	25	11	0	14.849242404917497	0.0	649761.0
																													MG-Run35-Ech-4	2777946	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter nematophilus	GCF_026344175.1	25	11	15	-1.1430011430017144	0.8734809417526226	2777946.0
																													MG-Run35-Ech-6	1316412	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp000187445	GCA_010604095.1	25	11	0	14.849242404917497	0.0	1316412.0
																													MG-Run35-Ech-9	2742601	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	GCF_014838735.1	25	10	0	13.435028842544401	0.0	2742601.0
																													MG-Run35-Ech-7	2742601	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	GCF_014838735.1	25	10	0	13.435028842544401	0.0	2742601.0
